wanted,position,positionid,from,start,end
Q16731642,Member of the Wyoming House of Representatives,Q18341783,Q107053075,2020-07-30,
Q19880184,member of the State Senate of Kentucky,Q20066070,Q97110138,2020-06-23,
Q42211838,member of the State Senate of South Dakota,Q6814783,Q101441584,2020-06-19,
Q66169170,Ohio state representative,Q17502533,Q103605147,2020-05-28,
Q19662662,member of the State Senate of California,Q19690441,Q6812805,2020-05-18,
Q6247561,member of the State Senate of Washington,Q20065405,Q16193333,2020-05-13,
Q6838729,Member of the North Carolina Senate,Q19727887,Q104827274,2020-04-02,
Q73704540,member of the Michigan House of Representatives,Q18654736,Q88229559,2020-03-17,
Q23771971,member of the Pennsylvania House of Representatives,Q14616716,Q93132258,2020-03-12,
Q67199306,Homeland Security Advisor,Q28069466,Q71332844,2020-02-21,
Q16221258,member of the Minnesota House of Representatives,Q17505193,Q84389744,2020-02-11,
Q5271510,member of the Minnesota House of Representatives,Q17505193,Q84381836,2020-02-11,
Q7351351,member of the State Senate of Maryland,Q20064926,Q58836748,2020-02-03,
Q13562263,member of the State Senate of Colorado,Q20064489,Q30122655,2020-01-21,
Q3181298,member of the State Senate of Illinois,Q20058778,Q13562300,2020-01-21,
Q6780515,member of the State Senate of Kansas,Q19617175,Q85785463,2020-01-21,
Q80627711,member of the State Senate of West Virginia,Q21368444,Q42296962,2020-01-14,
Q16187362,member of the State Senate of Louisiana,Q18091440,Q83890084,2020-01-13,
Q27805434,member of the State Senate of Louisiana,Q18091440,Q85797511,2020-01-13,
Q33979525,member of the Washington House of Representatives,Q17598395,Q85771124,2020-01-13,
Q5210530,member of the State Senate of Louisiana,Q18091440,Q6106980,2020-01-13,
Q5220589,member of the State Senate of Louisiana,Q18091440,Q6415535,2020-01-13,
Q5386927,member of the State Senate of Louisiana,Q18091440,Q83688242,2020-01-13,
Q6218416,member of the State Senate of Louisiana,Q18091440,Q16194013,2020-01-13,
Q6254008,member of the State Senate of Louisiana,Q18091440,Q83744575,2020-01-13,
Q7050464,member of the State Senate of Louisiana,Q18091440,Q83751969,2020-01-13,
Q83975698,member of the State Senate of Louisiana,Q18091440,Q83906492,2020-01-13,
Q2149657,member of the State Senate of Virginia,Q18604340,Q22003352,2020-01-08,
Q24053985,member of the State Senate of Virginia,Q18604340,Q73709813,2020-01-08,
Q5083544,member of the State Senate of Virginia,Q18604340,Q19757690,2020-01-08,
Q5490180,member of the State Senate of Virginia,Q18604340,Q83119566,2020-01-08,
Q7367280,member of the State Senate of Virginia,Q18604340,Q15039966,2020-01-08,
Q7498809,member of the State Senate of Maryland,Q20064926,Q28037408,2020-01-08,
Q105103733,Member of the Mississippi Senate,Q18195558,Q100524585,2020-01-07,
Q16213639,Member of the Mississippi Senate,Q18195558,Q100233807,2020-01-07,
Q16729347,Member of the Mississippi Senate,Q18195558,Q83286596,2020-01-07,
Q19981117,Member of the Mississippi Senate,Q18195558,Q100269224,2020-01-07,
Q20641995,Member of the Mississippi Senate,Q18195558,Q100319842,2020-01-07,
Q22277268,Member of the Mississippi Senate,Q18195558,Q91046419,2020-01-07,
Q22958664,Member of the Mississippi Senate,Q18195558,Q100401218,2020-01-07,
Q22958806,Member of the Mississippi Senate,Q18195558,Q100368633,2020-01-07,
Q4932249,Member of the Mississippi Senate,Q18195558,Q17388780,2020-01-07,
Q5248278,Member of the Mississippi Senate,Q18195558,Q104839688,2020-01-07,
Q5598234,Member of the Mississippi Senate,Q18195558,Q91035857,2020-01-07,
Q58974268,Member of the Mississippi Senate,Q18195558,Q100280963,2020-01-07,
Q7028442,Member of the Mississippi Senate,Q18195558,Q100254212,2020-01-07,
Q85785236,Member of the Mississippi Senate,Q18195558,Q100587878,2020-01-07,
Q15730701,member of the State Senate of South Dakota,Q6814783,Q16875348,2020-01-06,
Q5132536,member of the State Senate of Oregon,Q19689183,Q47507584,2020-01-06,
Q6174560,member of the Washington House of Representatives,Q17598395,Q92085770,2020-01-06,
Q16151700,member of the State Senate of Louisiana,Q18091440,Q1100451,2020-01,
Q16201753,Member of the West Virginia House of Delegates,Q19772501,Q106884755,2020,
Q16202013,Member of the West Virginia House of Delegates,Q19772501,Q106647235,2020,
Q16240620,Member of the West Virginia House of Delegates,Q19772501,Q106435463,2020,
Q18686655,member of the State Senate of Maine,Q18342769,Q105925359,2020,
Q19981088,member of the State Senate of Kentucky,Q20066070,Q17386381,2020,
Q5289524,member of the State Senate of Tennessee,Q18534307,Q104530783,2020,
Q7803977,Member of the West Virginia House of Delegates,Q19772501,Q106729585,2020,
Q5041937,member of the State Senate of New Mexico,Q20658713,Q16148707,2019-12-20,
Q5052114,member of the State Senate of New York,Q18691526,Q67619914,2019-11-26,
Q19519728,Ohio state representative,Q17502533,Q104904092,2019-11-13,
Q7813325,member of the State Senate of Illinois,Q20058778,Q85846896,2019-11-08,
Q4858730,member of the State Senate of Washington,Q20065405,Q96201686,2019-10-18,
Q7384533,Ohio state representative,Q17502533,Q105274279,2019-10-10,
Q16137723,member of the State Senate of Ohio,Q20065429,Q16727546,2019-10-09,
Q60671620,Deputy National Security Advisor,Q5261055,Q29913307,2019-09-22,2021-01-07
Q60675612,Member of the West Virginia House of Delegates,Q19772501,Q106161936,2019-09-17,
Q6212756,member of the State Senate of Ohio,Q20065429,Q7704573,2019-09-04,
Q105044399,ambassador to Slovakia,Q7889371,Q66973646,2019-08-20,2022-05-18
Q80641167,member of the Indiana House of Representatives,Q18190880,Q107279046,2019-08-14,
Q21197572,Ohio state representative,Q17502533,Q66134173,2019-08-01,
Q65643402,member of the State Senate of Washington,Q20065405,Q5262376,2019-07-01,
Q6234571,member of the State Senate of Illinois,Q20058778,Q7344199,2019-06-28,
Q21705125,"Under Secretary of State for Economic Growth, Energy, and the Environment",Q7892253,Q21063604,2019-06-21,
Q7322693,member of the State Senate of California,Q19690441,Q75074764,2019-06-12,
Q7693212,member of the State Senate of California,Q19690441,Q4963505,2019-06-12,
Q7323699,member of the Pennsylvania State Senate,Q18199902,Q20006851,2019-06-10,
Q18637569,Ohio state representative,Q17502533,Q5271471,2019-05-29,
Q5294116,member of the Pennsylvania State Senate,Q18199902,Q87123779,2019-05-21,
Q4964046,member of the State Senate of Ohio,Q20065429,Q7804234,2019-05-10,
Q7367235,member of the State Senate of Tennessee,Q18534307,Q78861194,2019-04-25,
Q6173668,member of the State Senate of Iowa,Q18707052,Q62112502,2019-03-25,
Q61788111,Member of the Kansas House of Representatives,Q17487134,Q78280050,2019-03-19,2021-01-11
Q4897456,member of the State Senate of Connecticut,Q19831739,Q97786068,2019-03-01,
Q7292202,member of the State Senate of Ohio,Q20065429,Q26703246,2019-02-06,
Q6397311,member of the State Senate of Washington,Q20065405,Q61679852,2019-02-05,
Q60194428,ambassador to Guinea,Q7889306,Q82437552,2019-01-29,2020-06-09
Q5132871,member of the State Senate of Idaho,Q18655026,Q96065060,2019-01-25,
Q6230654,Ohio state representative,Q17502533,Q58976050,2019-01-24,
Q16186981,member of the State Senate of Colorado,Q20064489,Q16734968,2019-01-22,
Q6789008,member of the Washington House of Representatives,Q17598395,Q94919892,2019-01-16,
Q16115225,Member of the New Mexico House of Representatives,Q17631457,Q96184996,2019-01-15,2021-06-14
Q1074120,member of the Oklahoma Senate,Q21367377,Q108131103,2019-01-14,
Q13537745,member of the State Senate of Iowa,Q18707052,Q7812667,2019-01-14,
Q13562506,member of the Washington House of Representatives,Q17598395,Q58806819,2019-01-14,
Q16106195,member of the State Senate of Arizona,Q21360913,Q15526804,2019-01-14,
Q16187375,member of the State Senate of Arizona,Q21360913,Q60603252,2019-01-14,
Q16194530,member of the State Senate of Arizona,Q21360913,Q17092108,2019-01-14,
Q16204689,member of the Georgia State Senate,Q20065663,Q84607047,2019-01-14,
Q16215159,member of the State Senate of Arizona,Q21360913,Q15526725,2019-01-14,
Q16224676,member of the State Senate of Arizona,Q21360913,Q16224458,2019-01-14,
Q16226012,member of the State Senate of Arizona,Q21360913,Q16105836,2019-01-14,
Q16240942,member of the State Senate of Arizona,Q21360913,Q15615882,2019-01-14,
Q16728901,member of the State Senate of Washington,Q20065405,Q58494749,2019-01-14,
Q16730658,member of the State Senate of Arizona,Q21360913,Q16122988,2019-01-14,
Q16731739,member of the Washington House of Representatives,Q17598395,Q58806796,2019-01-14,
Q16732278,member of the Washington House of Representatives,Q17598395,Q63008542,2019-01-14,2021-01-11
Q16732655,member of the State Senate of Arizona,Q21360913,Q7301883,2019-01-14,
Q16887138,member of the State Senate of Arizona,Q21360913,Q15616057,2019-01-14,
Q19360652,member of the Washington House of Representatives,Q17598395,Q63007202,2019-01-14,
Q25189721,member of the Georgia State Senate,Q20065663,Q61892605,2019-01-14,
Q25197130,member of the State Senate of Iowa,Q18707052,Q84719792,2019-01-14,
Q27922199,member of the State Senate of Oregon,Q19689183,Q6173907,2019-01-14,
Q47167552,member of the Georgia State Senate,Q20065663,Q88557135,2019-01-14,
Q49561887,member of the Washington House of Representatives,Q17598395,Q58806813,2019-01-14,
Q4965231,member of the State Senate of Iowa,Q18707052,Q27889214,2019-01-14,
Q5047615,member of the Washington House of Representatives,Q17598395,Q74881056,2019-01-14,
Q5122161,member of the State Senate of New Mexico,Q20658713,Q102137212,2019-01-14,
Q5213833,member of the Washington House of Representatives,Q17598395,Q96402253,2019-01-14,
Q5217752,member of the State Senate of Colorado,Q20064489,Q39070672,2019-01-14,
Q5228926,member of the Washington House of Representatives,Q17598395,Q74881015,2019-01-14,
Q5239512,member of the Washington House of Representatives,Q17598395,Q58806817,2019-01-14,
Q5273220,member of the Washington House of Representatives,Q17598395,Q77582840,2019-01-14,
Q58494724,member of the Oklahoma Senate,Q21367377,Q106731007,2019-01-14,
Q6148477,member of the State Senate of Washington,Q20065405,Q60473885,2019-01-14,
Q6167122,member of the Washington House of Representatives,Q17598395,Q58813048,2019-01-14,
Q6490449,member of the Washington House of Representatives,Q17598395,Q74881096,2019-01-14,
Q6660271,member of the Washington House of Representatives,Q17598395,Q60777017,2019-01-14,
Q6754716,member of the State Senate of Washington,Q20065405,Q58756836,2019-01-14,
Q6767920,member of the Washington House of Representatives,Q17598395,Q58885796,2019-01-14,
Q6768896,member of the State Senate of Washington,Q20065405,Q60473917,2019-01-14,
Q6848732,member of the Oklahoma Senate,Q21367377,Q107388921,2019-01-14,
Q7051504,member of the Washington House of Representatives,Q17598395,Q96374970,2019-01-14,
Q7331242,member of the State Senate of Iowa,Q18707052,Q96223903,2019-01-14,
Q7343717,member of the State Senate of Iowa,Q18707052,Q6228998,2019-01-14,
Q7383061,member of the Washington House of Representatives,Q17598395,Q60190993,2019-01-14,
Q7490166,member of the State Senate of Washington,Q20065405,Q58813036,2019-01-14,
Q7704844,member of the Washington House of Representatives,Q17598395,Q66013186,2019-01-14,
Q7812068,member of the State Senate of Iowa,Q18707052,Q84316241,2019-01-14,
Q7931702,member of the Washington House of Representatives,Q17598395,Q59268759,2019-01-14,
Q55621505,member of the State Senate of Kansas,Q19617175,Q83811728,2019-01-13,
Q13473029,member of the State Senate of Connecticut,Q19831739,Q6788962,2019-01-09,
Q13562267,member of the State Senate of Connecticut,Q19831739,Q60771104,2019-01-09,
Q16143059,Member of the North Carolina House of Representatives,Q18089655,Q99412583,2019-01-09,2021-01-01
Q16146100,member of the State Senate of West Virginia,Q21368444,Q74933607,2019-01-09,
Q16196077,member of the Illinois House of Representatives,Q17495450,Q59160099,2019-01-09,
Q16215830,member of the State Senate of Missouri,Q21364537,Q52437638,2019-01-09,
Q16221406,member of the Michigan House of Representatives,Q18654736,Q74144222,2019-01-09,
Q16231380,member of the State Senate of Michigan,Q18675883,Q76375958,2019-01-09,
Q16241369,member of the Michigan House of Representatives,Q18654736,Q74070026,2019-01-09,
Q16730706,member of the Michigan House of Representatives,Q18654736,Q74078668,2019-01-09,
Q19560643,member of the State Senate of Connecticut,Q19831739,Q106806315,2019-01-09,
Q19561216,member of the State Senate of Connecticut,Q19831739,Q106678370,2019-01-09,
Q20090791,member of the State Senate of Connecticut,Q19831739,Q61773817,2019-01-09,
Q24006840,member of the State Senate of Connecticut,Q19831739,Q97854745,2019-01-09,
Q27973818,member of the State Senate of Illinois,Q20058778,Q59211411,2019-01-09,
Q42290143,member of the State Senate of West Virginia,Q21368444,Q81239356,2019-01-09,
Q42466469,member of the State Senate of West Virginia,Q21368444,Q74901088,2019-01-09,
Q5006279,member of the State Senate of Maryland,Q20064926,Q7074942,2019-01-09,
Q5238976,member of the Illinois House of Representatives,Q17495450,Q59781882,2019-01-09,2021-01-13
Q5343654,member of the State Senate of Maryland,Q20064926,Q58836751,2019-01-09,
Q54861238,member of the Michigan House of Representatives,Q18654736,Q73230559,2019-01-09,
Q5517089,member of the State Senate of Maryland,Q20064926,Q61940753,2019-01-09,
Q5528816,member of the State Senate of Connecticut,Q19831739,Q106705750,2019-01-09,
Q56065693,member of the State Senate of Connecticut,Q19831739,Q95691692,2019-01-09,
Q59268675,member of the State Senate of Illinois,Q20058778,Q58495422,2019-01-09,
Q60331130,member of the State Senate of Maryland,Q20064926,Q61994685,2019-01-09,
Q6130250,member of the State Senate of Maryland,Q20064926,Q55639441,2019-01-09,
Q6196627,member of the State Senate of Michigan,Q18675883,Q76375943,2019-01-09,
Q6219644,member of the State Senate of Maryland,Q20064926,Q61970401,2019-01-09,
Q63347507,member of the Michigan House of Representatives,Q18654736,Q74069843,2019-01-09,
Q6451292,member of the State Senate of Illinois,Q20058778,Q16855323,2019-01-09,
Q6761088,member of the State Senate of Missouri,Q21364537,Q60735081,2019-01-09,
Q6829413,member of the State Senate of Illinois,Q20058778,Q59167622,2019-01-09,
Q6846886,member of the Illinois House of Representatives,Q17495450,Q58806809,2019-01-09,2021-01-13
Q6963093,Lieutenant Governor of Connecticut,Q20948752,Q7647637,2019-01-09,
Q6969695,member of the State Senate of Maryland,Q20064926,Q21066945,2019-01-09,
Q7327593,member of the State Senate of Maryland,Q20064926,Q6175220,2019-01-09,
Q7407869,member of the State Senate of Illinois,Q20058778,Q60735807,2019-01-09,
Q7880911,member of the State Senate of Maryland,Q20064926,Q6813552,2019-01-09,
Q7926260,member of the State Senate of Maryland,Q20064926,Q61970446,2019-01-09,
Q16106658,member of the Delaware State Senate,Q21362489,Q60676414,2019-01-08,
Q16107415,member of the Delaware State Senate,Q21362489,Q60444860,2019-01-08,
Q16107545,member of the Minnesota House of Representatives,Q17505193,Q58490897,2019-01-08,
Q16151623,member of the Minnesota House of Representatives,Q17505193,Q58489369,2019-01-08,
Q16151782,member of the Minnesota House of Representatives,Q17505193,Q58489156,2019-01-08,
Q16189458,member of the Minnesota House of Representatives,Q17505193,Q58416636,2019-01-08,
Q16195592,member of the Minnesota House of Representatives,Q17505193,Q58490583,2019-01-08,
Q16195713,member of the Minnesota House of Representatives,Q17505193,Q58489022,2019-01-08,
Q16196095,representative of the Delaware House of Representatives,Q22679266,Q60449211,2019-01-08,
Q16214207,representative of the Delaware House of Representatives,Q22679266,Q60452470,2019-01-08,
